,file_name,height,id,license,width,category_id,institution_id
20680,images/459/71/521843.jpg,1000,521843,0,707,45971,3
45363,images/309/44/921307.jpg,1000,921307,2,566,30944,4
26404,images/478/76/442923.jpg,1000,442923,0,681,47876,0
42617,images/104/07/2073509.jpg,1000,2073509,0,681,10407,0
47736,images/483/03/2214979.jpg,1000,2214979,0,670,48303,0
18676,images/630/68/1223059.jpg,1000,1223059,0,680,63068,0
19018,images/102/33/1955303.jpg,1000,1955303,0,681,10233,0
33798,images/098/90/878248.jpg,1000,878248,0,666,9890,0
10388,images/170/28/870456.jpg,1000,870456,0,739,17028,3
19234,images/419/54/865037.jpg,1000,865037,0,681,41954,0
12599,images/570/97/76555.jpg,1000,76555,0,681,57097,0
17672,images/539/80/133516.jpg,1000,133516,1,751,53980,2
42735,images/313/42/1091381.jpg,1000,1091381,0,681,31342,0
46096,images/091/59/815056.jpg,1000,815056,0,676,9159,0
39540,images/106/60/408717.jpg,1000,408717,0,681,10660,0
45666,images/291/33/934428.jpg,1000,934428,0,666,29133,0
34301,images/519/64/1340334.jpg,1000,1340334,0,671,51964,0
27613,images/388/51/204120.jpg,1000,204120,2,566,38851,4
39324,images/541/24/220761.jpg,1000,220761,0,666,54124,0
7458,images/342/13/1685610.jpg,1000,1685610,0,680,34213,0
18189,images/447/16/2190917.jpg,1000,2190917,0,676,44716,0
13667,images/547/48/2056730.jpg,1000,2056730,0,678,54748,0
1436,images/450/47/1780214.jpg,1000,1780214,0,678,45047,0
40123,images/629/83/2190804.jpg,1000,2190804,0,676,62983,0
31332,images/038/87/746300.jpg,1000,746300,0,680,3887,0
16766,images/291/88/2018603.jpg,1000,2018603,0,739,29188,3
40115,images/215/16/1704783.jpg,1000,1704783,0,681,21516,0
46127,images/044/40/8053.jpg,1000,8053,0,666,4440,0
46413,images/488/45/1936166.jpg,1000,1936166,1,751,48845,2
20305,images/188/74/2128498.jpg,1000,2128498,0,671,18874,0
33750,images/302/43/518622.jpg,1000,518622,1,751,30243,2
21486,images/306/01/985639.jpg,1000,985639,0,693,30601,0
49026,images/522/09/158845.jpg,1000,158845,0,666,52209,0
37835,images/611/83/983102.jpg,1000,983102,0,680,61183,0
38081,images/228/72/613269.jpg,1000,613269,0,678,22872,0
15107,images/232/05/557315.jpg,1000,557315,0,680,23205,0
42479,images/034/57/1077145.jpg,1000,1077145,0,681,3457,0
37964,images/153/85/494827.jpg,1000,494827,0,681,15385,0
455,images/163/80/169075.jpg,1000,169075,1,747,16380,2
44293,images/020/37/566546.jpg,1000,566546,0,676,2037,0
16437,images/600/29/1528412.jpg,1000,1528412,0,671,60029,0
2168,images/007/08/818404.jpg,1000,818404,0,681,708,0
16752,images/478/34/1165222.jpg,1000,1165222,0,678,47834,0
37331,images/511/05/1483347.jpg,1000,1483347,0,678,51105,0
26261,images/286/73/395087.jpg,1000,395087,0,739,28673,3
4767,images/275/18/1222489.jpg,1000,1222489,0,675,27518,0
44932,images/129/77/873139.jpg,1000,873139,0,681,12977,0
42744,images/167/81/2182432.jpg,1000,2182432,0,713,16781,1
21210,images/045/89/1561791.jpg,1000,1561791,0,681,4589,0
32466,images/429/54/1334241.jpg,1000,1334241,0,666,42954,0
40429,images/043/38/792366.jpg,1000,792366,0,666,4338,0
43351,images/557/98/924063.jpg,1000,924063,0,681,55798,0
1101,images/133/74/2049359.jpg,1000,2049359,2,562,13374,4
43217,images/293/52/23548.jpg,1000,23548,2,567,29352,4
18222,images/492/20/295062.jpg,1000,295062,0,671,49220,0
47658,images/336/39/43940.jpg,1000,43940,0,680,33639,0
1798,images/640/31/1496884.jpg,1000,1496884,0,666,64031,0
10882,images/154/50/790697.jpg,1000,790697,0,666,15450,0
10249,images/629/00/1988177.jpg,1000,1988177,0,683,62900,0
10660,images/333/12/2040605.jpg,1000,2040605,0,671,33312,0
37536,images/366/80/1493849.jpg,1000,1493849,1,747,36680,2
45179,images/331/05/491579.jpg,1000,491579,0,680,33105,0
34811,images/505/96/1989015.jpg,1000,1989015,0,751,50596,1
5109,images/563/55/1325033.jpg,1000,1325033,0,680,56355,0
16092,images/229/73/1148026.jpg,1000,1148026,0,666,22973,0
617,images/137/68/1202150.jpg,1000,1202150,0,666,13768,0
2826,images/232/09/1431297.jpg,1000,1431297,0,675,23209,0
14724,images/122/98/1082448.jpg,1000,1082448,0,678,12298,0
47606,images/031/44/84479.jpg,1000,84479,0,681,3144,0
1203,images/305/18/1923690.jpg,1000,1923690,0,681,30518,0
24808,images/248/28/391227.jpg,1000,391227,0,666,24828,0
20159,images/197/92/607094.jpg,1000,607094,0,681,19792,0
34074,images/215/15/1294330.jpg,1000,1294330,0,681,21515,0
36886,images/207/23/1896428.jpg,1000,1896428,0,739,20723,3
13293,images/169/97/1776602.jpg,1000,1776602,0,675,16997,0
47883,images/592/15/1589149.jpg,1000,1589149,0,815,59215,3
198,images/212/80/1095550.jpg,1000,1095550,0,739,21280,3
8523,images/061/06/72205.jpg,1000,72205,0,751,6106,1
23433,images/269/02/940959.jpg,1000,940959,0,675,26902,0
39826,images/116/71/471987.jpg,1000,471987,0,675,11671,0
24499,images/379/01/526672.jpg,1000,526672,0,678,37901,0
39709,images/403/34/2257084.jpg,1000,2257084,0,675,40334,0
3124,images/597/48/981869.jpg,1000,981869,0,665,59748,0
2503,images/439/65/1975360.jpg,1000,1975360,0,739,43965,3
18972,images/211/79/1231862.jpg,1000,1231862,0,676,21179,0
40369,images/110/92/394463.jpg,1000,394463,0,683,11092,0
2637,images/034/64/2198950.jpg,1000,2198950,0,681,3464,0
24556,images/362/08/1576132.jpg,1000,1576132,0,678,36208,0
26376,images/086/30/1704457.jpg,1000,1704457,0,676,8630,0
11286,images/308/40/274030.jpg,1000,274030,0,739,30840,3
31334,images/340/73/1241571.jpg,1000,1241571,0,680,34073,0
43312,images/261/50/1795704.jpg,1000,1795704,0,681,26150,0
6656,images/308/11/1352510.jpg,1000,1352510,2,563,30811,4
35467,images/297/33/468242.jpg,1000,468242,1,666,29733,2
19410,images/285/79/984821.jpg,1000,984821,0,681,28579,0
42979,images/053/78/163050.jpg,1000,163050,0,672,5378,0
30459,images/351/66/2250216.jpg,1000,2250216,0,681,35166,0
29081,images/401/40/2042773.jpg,1000,2042773,1,751,40140,2
2074,images/067/74/819044.jpg,1000,819044,0,666,6774,0
3477,images/109/36/572757.jpg,1000,572757,0,683,10936,0
2959,images/433/73/1784619.jpg,1000,1784619,0,666,43373,0
26266,images/615/87/1053869.jpg,1000,1053869,0,680,61587,0
45318,images/461/87/1850931.jpg,1000,1850931,1,747,46187,2
38794,images/531/81/1739290.jpg,1000,1739290,0,681,53181,0
5486,images/542/64/287980.jpg,1000,287980,0,666,54264,0
46493,images/108/78/261474.jpg,1000,261474,0,683,10878,0
23590,images/272/06/1395209.jpg,1000,1395209,0,680,27206,0
48058,images/006/32/1785673.jpg,1000,1785673,0,676,632,0
46764,images/138/36/2182409.jpg,1000,2182409,0,674,13836,0
31515,images/626/53/779476.jpg,1000,779476,1,747,62653,2
15801,images/285/11/781631.jpg,1000,781631,0,681,28511,0
7131,images/556/09/1014090.jpg,1000,1014090,0,666,55609,0
15783,images/407/70/997656.jpg,1000,997656,0,676,40770,0
38069,images/296/31/911812.jpg,1000,911812,0,674,29631,0
15216,images/555/68/1568126.jpg,1000,1568126,0,680,55568,0
21595,images/161/90/1769764.jpg,1000,1769764,0,681,16190,0
19148,images/325/60/985305.jpg,1000,985305,0,681,32560,0
2090,images/638/52/1976526.jpg,1000,1976526,0,673,63852,0
6529,images/508/48/2144477.jpg,1000,2144477,0,678,50848,0
6246,images/505/51/1426563.jpg,1000,1426563,0,680,50551,0
3538,images/586/87/1241850.jpg,1000,1241850,0,681,58687,0
42649,images/063/10/1546466.jpg,1000,1546466,0,681,6310,0
42797,images/277/42/8014.jpg,1000,8014,1,747,27742,2
48896,images/544/75/1164345.jpg,1000,1164345,0,676,54475,0
40558,images/188/90/1536446.jpg,1000,1536446,0,739,18890,3
20099,images/532/76/1942548.jpg,1000,1942548,0,681,53276,0
44115,images/054/84/699661.jpg,1000,699661,0,676,5484,0
13367,images/560/92/2096641.jpg,1000,2096641,0,678,56092,0
13950,images/100/99/774564.jpg,1000,774564,0,681,10099,0
35034,images/505/18/687133.jpg,1000,687133,0,751,50518,1
47909,images/460/72/781585.jpg,1000,781585,2,565,46072,4
7904,images/353/60/114365.jpg,1000,114365,0,676,35360,0
29882,images/208/87/239968.jpg,1000,239968,1,666,20887,2
19114,images/126/80/107883.jpg,1000,107883,0,666,12680,0
1007,images/493/14/1052223.jpg,1000,1052223,0,666,49314,0
5561,images/328/47/454739.jpg,1000,454739,0,675,32847,0
27859,images/514/18/2234294.jpg,1000,2234294,0,680,51418,0
37875,images/061/79/1282731.jpg,1000,1282731,0,681,6179,0
22370,images/018/22/1931594.jpg,1000,1931594,0,681,1822,0
42855,images/588/97/1497542.jpg,1000,1497542,0,681,58897,0
34272,images/313/30/1574916.jpg,1000,1574916,0,681,31330,0
41795,images/405/42/745316.jpg,1000,745316,0,683,40542,0
42666,images/222/65/2132305.jpg,1000,2132305,0,669,22265,0
35619,images/550/24/716118.jpg,1000,716118,0,627,55024,1
36601,images/180/29/2189365.jpg,1000,2189365,0,675,18029,0
38019,images/102/97/1625836.jpg,1000,1625836,0,681,10297,0
12757,images/487/35/1424032.jpg,1000,1424032,0,671,48735,0
38358,images/071/67/1357400.jpg,1000,1357400,0,681,7167,0
8802,images/429/15/481232.jpg,1000,481232,0,729,42915,3
801,images/349/17/702524.jpg,1000,702524,0,707,34917,3
35035,images/525/08/343664.jpg,1000,343664,0,683,52508,0
9353,images/224/34/1436468.jpg,1000,1436468,0,681,22434,0
12675,images/259/36/17233.jpg,1000,17233,0,678,25936,0
33905,images/312/62/926560.jpg,1000,926560,0,666,31262,0
45711,images/623/38/1343685.jpg,1000,1343685,0,681,62338,0
46328,images/189/68/2231863.jpg,1000,2231863,1,751,18968,2
39259,images/240/56/109217.jpg,1000,109217,0,677,24056,0
10141,images/205/28/195802.jpg,1000,195802,0,681,20528,0
39874,images/469/93/890822.jpg,1000,890822,0,666,46993,0
31277,images/467/47/659347.jpg,1000,659347,0,675,46747,0
28601,images/289/81/1796116.jpg,1000,1796116,0,666,28981,0
17547,images/527/13/332777.jpg,1000,332777,0,683,52713,0
7412,images/285/39/272644.jpg,1000,272644,0,666,28539,0
26895,images/330/73/1487959.jpg,1000,1487959,0,739,33073,3
16894,images/559/49/288773.jpg,1000,288773,0,681,55949,0
33367,images/346/86/2047623.jpg,1000,2047623,0,693,34686,0
39923,images/530/72/227279.jpg,1000,227279,1,666,53072,2
48280,images/102/21/15392.jpg,1000,15392,0,681,10221,0
4973,images/127/34/1755756.jpg,1000,1755756,0,681,12734,0
40303,images/321/84/52974.jpg,1000,52974,0,683,32184,0
26660,images/296/93/2133905.jpg,1000,2133905,0,683,29693,0
27695,images/562/57/726720.jpg,1000,726720,0,683,56257,0
45273,images/373/92/868897.jpg,1000,868897,0,666,37392,0
41366,images/621/53/250798.jpg,1000,250798,0,676,62153,0
21214,images/095/74/832931.jpg,1000,832931,0,680,9574,0
8679,images/519/15/1353832.jpg,1000,1353832,0,674,51915,0
20421,images/078/05/45336.jpg,1000,45336,0,664,7805,0
39592,images/360/77/334893.jpg,1000,334893,0,739,36077,3
34234,images/604/90/1165930.jpg,1000,1165930,0,676,60490,0
10331,images/433/34/1748556.jpg,1000,1748556,0,666,43334,0
45561,images/200/36/1511990.jpg,1000,1511990,0,680,20036,0
12752,images/117/76/900435.jpg,1000,900435,0,681,11776,0
157,images/363/13/1993820.jpg,1000,1993820,0,676,36313,0
14840,images/386/54/1436639.jpg,1000,1436639,0,666,38654,0
31278,images/067/37/365100.jpg,1000,365100,0,666,6737,0
5616,images/534/99/134135.jpg,1000,134135,0,676,53499,0
22761,images/126/93/203825.jpg,1000,203825,0,666,12693,0
30599,images/128/20/2195382.jpg,1000,2195382,0,666,12820,0
9256,images/615/40/1369700.jpg,1000,1369700,0,697,61540,0
34690,images/624/39/454627.jpg,1000,454627,0,674,62439,0
36859,images/180/16/2002184.jpg,1000,2002184,1,747,18016,2
17200,images/469/50/868329.jpg,1000,868329,0,673,46950,0
30571,images/350/20/466934.jpg,1000,466934,2,565,35020,4
10511,images/585/82/1601531.jpg,1000,1601531,0,681,58582,0
33957,images/177/74/770785.jpg,1000,770785,0,666,17774,0
30357,images/226/82/418831.jpg,1000,418831,0,666,22682,0
14881,images/058/71/312616.jpg,1000,312616,0,676,5871,0
38607,images/365/39/1103236.jpg,1000,1103236,0,739,36539,3
35945,images/023/35/1411676.jpg,1000,1411676,0,681,2335,0
39817,images/574/85/822051.jpg,1000,822051,0,666,57485,0
10050,images/534/60/1248659.jpg,1000,1248659,0,681,53460,0
29356,images/202/35/513989.jpg,1000,513989,0,678,20235,0
1460,images/259/18/163843.jpg,1000,163843,0,678,25918,0
6585,images/508/63/1131660.jpg,1000,1131660,0,678,50863,0
24215,images/363/01/391049.jpg,1000,391049,0,666,36301,0
43526,images/116/13/245377.jpg,1000,245377,0,674,11613,0
5910,images/593/39/150296.jpg,1000,150296,0,676,59339,0
21994,images/322/95/1324220.jpg,1000,1324220,0,680,32295,0
19546,images/413/44/2202511.jpg,1000,2202511,0,711,41344,1
825,images/406/21/894681.jpg,1000,894681,2,573,40621,4
40721,images/118/31/31518.jpg,1000,31518,0,666,11831,0
27782,images/465/10/1068131.jpg,1000,1068131,0,666,46510,0
31881,images/562/41/1572383.jpg,1000,1572383,0,683,56241,0
25998,images/005/27/1455353.jpg,1000,1455353,0,676,527,0
15809,images/483/72/1406923.jpg,1000,1406923,0,666,48372,0
38705,images/458/90/1393886.jpg,1000,1393886,0,680,45890,0
14742,images/458/65/921553.jpg,1000,921553,0,678,45865,0
6136,images/095/92/1716436.jpg,1000,1716436,0,676,9592,0
24651,images/483/72/2122031.jpg,1000,2122031,0,666,48372,0
4510,images/588/99/776542.jpg,1000,776542,0,681,58899,0
28963,images/589/59/1073175.jpg,1000,1073175,0,681,58959,0
22919,images/349/08/590211.jpg,1000,590211,0,675,34908,0
18891,images/614/31/1638347.jpg,1000,1638347,0,676,61431,0
10285,images/395/31/2241651.jpg,1000,2241651,0,666,39531,0
38332,images/418/15/833121.jpg,1000,833121,0,681,41815,0
3743,images/638/54/710668.jpg,1000,710668,0,673,63854,0
45925,images/244/69/1428755.jpg,1000,1428755,1,698,24469,2
1839,images/075/74/10856.jpg,1000,10856,0,680,7574,0
4788,images/642/77/2085864.jpg,1000,2085864,0,680,64277,0
39059,images/119/74/920500.jpg,1000,920500,0,674,11974,0
43700,images/121/66/1859155.jpg,1000,1859155,0,676,12166,0
16316,images/450/80/1435444.jpg,1000,1435444,0,671,45080,0
33238,images/206/33/14148.jpg,1000,14148,0,666,20633,0
45541,images/251/03/1865393.jpg,1000,1865393,2,577,25103,4
20695,images/588/98/537327.jpg,1000,537327,0,681,58898,0
48127,images/264/62/1698597.jpg,1000,1698597,0,675,26462,0
31687,images/317/32/282651.jpg,1000,282651,2,569,31732,4
36218,images/290/62/2224942.jpg,1000,2224942,0,681,29062,0
1432,images/314/31/276130.jpg,1000,276130,0,681,31431,0
10489,images/416/47/1501705.jpg,1000,1501705,0,683,41647,0
48075,images/225/62/1686024.jpg,1000,1686024,0,678,22562,0
46177,images/114/99/986552.jpg,1000,986552,0,666,11499,0
13136,images/351/68/349558.jpg,1000,349558,0,681,35168,0
2789,images/219/51/2229970.jpg,1000,2229970,0,683,21951,0
44403,images/191/70/348571.jpg,1000,348571,2,565,19170,4
6664,images/213/37/471359.jpg,1000,471359,0,675,21337,0
26003,images/321/40/2137791.jpg,1000,2137791,0,666,32140,0
2946,images/009/33/1703799.jpg,1000,1703799,0,675,933,0
33818,images/631/24/1115745.jpg,1000,1115745,2,566,63124,4
42248,images/587/57/48549.jpg,1000,48549,0,666,58757,0
32177,images/381/26/441478.jpg,1000,441478,0,681,38126,0
9630,images/118/23/1125354.jpg,1000,1125354,0,676,11823,0
3527,images/137/73/156636.jpg,1000,156636,0,666,13773,0
20202,images/595/42/1034665.jpg,1000,1034665,0,666,59542,0
47005,images/583/24/1500051.jpg,1000,1500051,2,561,58324,4
15618,images/180/77/1501626.jpg,1000,1501626,0,671,18077,0
18010,images/532/12/638345.jpg,1000,638345,0,681,53212,0
49198,images/468/28/540339.jpg,1000,540339,0,676,46828,0
5647,images/284/09/877696.jpg,1000,877696,0,681,28409,0
49032,images/344/99/1489196.jpg,1000,1489196,0,681,34499,0
2133,images/616/61/195424.jpg,1000,195424,0,680,61661,0
4895,images/027/67/1218785.jpg,1000,1218785,0,666,2767,0
9841,images/170/34/724021.jpg,1000,724021,0,675,17034,0
39423,images/494/84/1302495.jpg,1000,1302495,0,676,49484,0
30235,images/369/29/1911852.jpg,1000,1911852,0,681,36929,0
16008,images/506/32/1941653.jpg,1000,1941653,0,675,50632,0
38538,images/431/00/2108342.jpg,1000,2108342,2,562,43100,4
37189,images/093/98/1041592.jpg,1000,1041592,0,683,9398,0
36858,images/581/36/780291.jpg,1000,780291,0,666,58136,0
24916,images/071/95/1539453.jpg,1000,1539453,0,681,7195,0
47637,images/335/69/1625147.jpg,1000,1625147,0,676,33569,0
20044,images/344/53/2236483.jpg,1000,2236483,0,666,34453,0
14255,images/480/51/1733161.jpg,1000,1733161,0,676,48051,0
41239,images/572/56/1347609.jpg,1000,1347609,0,666,57256,0
46509,images/614/61/446696.jpg,1000,446696,0,666,61461,0
39160,images/099/79/1436771.jpg,1000,1436771,0,666,9979,0
33363,images/224/38/30047.jpg,1000,30047,0,681,22438,0
31574,images/544/69/155898.jpg,1000,155898,0,680,54469,0
43431,images/492/04/1897898.jpg,1000,1897898,0,669,49204,0
26294,images/047/64/790756.jpg,1000,790756,0,676,4764,0
36467,images/381/76/1093145.jpg,1000,1093145,0,666,38176,0
23425,images/232/64/1207887.jpg,1000,1207887,0,684,23264,0
19164,images/306/31/2116761.jpg,1000,2116761,0,676,30631,0
37444,images/282/21/443870.jpg,1000,443870,0,666,28221,0
6912,images/004/62/1931747.jpg,1000,1931747,0,739,462,3
6871,images/310/23/1585099.jpg,1000,1585099,0,666,31023,0
44697,images/379/01/1976569.jpg,1000,1976569,0,666,37901,0
47366,images/053/16/2180469.jpg,1000,2180469,0,672,5316,0
24436,images/506/67/2207034.jpg,1000,2207034,0,678,50667,0
42034,images/374/32/1037294.jpg,1000,1037294,0,664,37432,0
25965,images/405/13/403430.jpg,1000,403430,0,681,40513,0
48383,images/413/21/1012849.jpg,1000,1012849,0,682,41321,1
35205,images/430/37/324476.jpg,1000,324476,0,680,43037,0
37598,images/230/37/1467151.jpg,1000,1467151,0,675,23037,0
993,images/157/79/329665.jpg,1000,329665,0,666,15779,0
27952,images/224/58/342147.jpg,1000,342147,0,681,22458,0
19421,images/567/82/883363.jpg,1000,883363,0,681,56782,0
8496,images/045/53/1918117.jpg,1000,1918117,0,681,4553,0
37950,images/572/42/1169290.jpg,1000,1169290,0,683,57242,0
27461,images/140/13/295432.jpg,1000,295432,1,751,14013,2
28485,images/396/12/1929938.jpg,1000,1929938,2,566,39612,4
32429,images/104/53/1798769.jpg,1000,1798769,0,681,10453,0
21204,images/115/37/720589.jpg,1000,720589,0,683,11537,0
23598,images/460/12/588840.jpg,1000,588840,0,675,46012,0
8594,images/340/62/671103.jpg,1000,671103,0,680,34062,0
6408,images/317/84/964791.jpg,1000,964791,0,634,31784,1
6190,images/622/08/1619467.jpg,1000,1619467,0,676,62208,0
6090,images/090/02/581914.jpg,1000,581914,0,677,9002,0
36622,images/163/00/282406.jpg,1000,282406,1,695,16300,2
34388,images/220/63/2115267.jpg,1000,2115267,0,676,22063,0
15347,images/264/75/219288.jpg,1000,219288,0,675,26475,0
2679,images/049/52/1160769.jpg,1000,1160769,1,666,4952,2
47378,images/137/39/1511963.jpg,1000,1511963,0,675,13739,0
14014,images/588/99/91986.jpg,1000,91986,0,681,58899,0
5915,images/443/68/206517.jpg,1000,206517,0,681,44368,0
22071,images/248/04/36468.jpg,1000,36468,2,580,24804,4
13712,images/043/34/1773754.jpg,1000,1773754,0,676,4334,0
10,images/065/10/538261.jpg,1000,538261,0,681,6510,0
20909,images/078/15/853318.jpg,1000,853318,0,666,7815,0
32347,images/075/04/2059726.jpg,1000,2059726,1,751,7504,2
47826,images/613/23/2182812.jpg,1000,2182812,0,678,61323,0
45652,images/041/40/626009.jpg,1000,626009,0,706,4140,0
23954,images/373/50/1158380.jpg,1000,1158380,0,676,37350,0
31673,images/087/34/2049302.jpg,1000,2049302,0,692,8734,0
20070,images/003/45/1642408.jpg,1000,1642408,0,739,345,3
30556,images/026/29/915918.jpg,1000,915918,0,676,2629,0
48937,images/464/99/1490420.jpg,1000,1490420,0,666,46499,0
7949,images/085/98/2059672.jpg,1000,2059672,0,676,8598,0
6304,images/445/60/998657.jpg,1000,998657,0,676,44560,0
22778,images/611/84/157037.jpg,1000,157037,0,701,61184,0
15289,images/570/90/908319.jpg,1000,908319,0,681,57090,0
3905,images/062/18/1171274.jpg,1000,1171274,0,666,6218,0
16320,images/428/10/1704148.jpg,1000,1704148,0,666,42810,0
11533,images/342/67/490318.jpg,1000,490318,0,681,34267,0
10770,images/074/38/2019566.jpg,1000,2019566,0,677,7438,0
5815,images/335/18/292687.jpg,1000,292687,0,676,33518,0
17066,images/542/62/1895898.jpg,1000,1895898,0,675,54262,0
27319,images/310/18/1939732.jpg,1000,1939732,1,747,31018,2
38608,images/548/49/671492.jpg,1000,671492,0,681,54849,0
43285,images/102/48/1282400.jpg,1000,1282400,0,681,10248,0
32378,images/292/93/1760687.jpg,1000,1760687,0,675,29293,0
43677,images/403/67/171027.jpg,1000,171027,0,672,40367,0
185,images/105/96/951956.jpg,1000,951956,0,681,10596,0
47082,images/415/01/940916.jpg,1000,940916,2,568,41501,4
42234,images/602/05/1711588.jpg,1000,1711588,0,680,60205,0
48184,images/356/68/1757858.jpg,1000,1757858,0,680,35668,0
11188,images/487/70/937800.jpg,1000,937800,2,560,48770,4
43305,images/579/99/1770740.jpg,1000,1770740,0,676,57999,0
36582,images/532/49/1734494.jpg,1000,1734494,0,681,53249,0
12160,images/383/51/413709.jpg,1000,413709,0,666,38351,0
6905,images/422/13/1229819.jpg,1000,1229819,0,671,42213,0
2443,images/543/17/278394.jpg,1000,278394,0,666,54317,0
37101,images/537/82/52224.jpg,1000,52224,1,747,53782,2
27713,images/111/17/525108.jpg,1000,525108,0,681,11117,0
25491,images/584/38/1578399.jpg,1000,1578399,0,666,58438,0
10119,images/480/17/974924.jpg,1000,974924,0,694,48017,0
28018,images/211/19/1503538.jpg,1000,1503538,0,681,21119,0
32403,images/101/24/924273.jpg,1000,924273,0,681,10124,0
34959,images/100/27/353097.jpg,1000,353097,0,681,10027,0
30123,images/537/14/969204.jpg,1000,969204,0,666,53714,0
46313,images/411/64/1697578.jpg,1000,1697578,2,561,41164,4
41823,images/530/57/2238765.jpg,1000,2238765,0,681,53057,0
13408,images/019/99/1551287.jpg,1000,1551287,0,680,1999,0
48005,images/107/56/1051845.jpg,1000,1051845,0,666,10756,0
3520,images/027/87/38784.jpg,1000,38784,0,674,2787,0
49562,images/045/36/1448211.jpg,1000,1448211,0,681,4536,0
39666,images/347/55/747720.jpg,1000,747720,0,683,34755,0
19356,images/473/28/1477505.jpg,1000,1477505,0,681,47328,0
18303,images/316/68/1620996.jpg,1000,1620996,0,676,31668,0
45986,images/630/45/1750878.jpg,1000,1750878,0,676,63045,0
9545,images/576/47/1745734.jpg,1000,1745734,0,739,57647,3
27696,images/259/39/611849.jpg,1000,611849,0,683,25939,0
22709,images/426/33/1438624.jpg,1000,1438624,0,666,42633,0
8987,images/592/11/1692847.jpg,1000,1692847,0,704,59211,1
6314,images/555/49/1101837.jpg,1000,1101837,0,680,55549,0
34165,images/601/43/162988.jpg,1000,162988,0,675,60143,0
13970,images/466/83/1382981.jpg,1000,1382981,2,564,46683,4
17473,images/277/05/198226.jpg,1000,198226,0,675,27705,0
20416,images/003/18/76867.jpg,1000,76867,0,739,318,3
30906,images/622/54/1517897.jpg,1000,1517897,1,700,62254,2
42942,images/434/27/1931806.jpg,1000,1931806,0,666,43427,0
45383,images/252/11/96483.jpg,1000,96483,0,666,25211,0
32566,images/080/43/1618834.jpg,1000,1618834,0,681,8043,0
48111,images/589/00/1839030.jpg,1000,1839030,0,681,58900,0
26166,images/313/68/1529212.jpg,1000,1529212,0,681,31368,0
8399,images/536/09/677673.jpg,1000,677673,0,666,53609,0
41899,images/227/44/2041417.jpg,1000,2041417,0,673,22744,0
38590,images/263/86/1508335.jpg,1000,1508335,0,666,26386,0
28461,images/464/61/1534778.jpg,1000,1534778,0,676,46461,0
11938,images/428/37/793524.jpg,1000,793524,0,666,42837,0
31897,images/630/50/1554752.jpg,1000,1554752,0,674,63050,0
29712,images/551/03/647410.jpg,1000,647410,0,680,55103,0
22893,images/387/45/1918779.jpg,1000,1918779,0,666,38745,0
36695,images/010/08/737353.jpg,1000,737353,0,675,1008,0
24966,images/225/34/1293704.jpg,1000,1293704,0,681,22534,0
4084,images/126/84/1897798.jpg,1000,1897798,0,666,12684,0
17825,images/206/33/1570451.jpg,1000,1570451,0,666,20633,0
3371,images/505/96/2114886.jpg,1000,2114886,0,635,50596,1
1342,images/545/04/1996040.jpg,1000,1996040,1,747,54504,2
9316,images/123/85/1888949.jpg,1000,1888949,2,607,12385,4
3111,images/106/34/586121.jpg,1000,586121,0,622,10634,1
6324,images/290/29/740431.jpg,1000,740431,2,568,29029,4
36001,images/559/76/804002.jpg,1000,804002,0,673,55976,0
31867,images/602/95/2021834.jpg,1000,2021834,0,739,60295,3
919,images/047/96/283377.jpg,1000,283377,0,676,4796,0
28315,images/155/19/1543264.jpg,1000,1543264,0,666,15519,0
47535,images/062/37/1732487.jpg,1000,1732487,0,666,6237,0
7622,images/630/89/1698250.jpg,1000,1698250,0,674,63089,0
23943,images/480/18/14865.jpg,1000,14865,0,681,48018,0
25503,images/570/99/1385292.jpg,1000,1385292,0,681,57099,0
37021,images/134/05/244280.jpg,1000,244280,0,666,13405,0
5858,images/484/03/1414478.jpg,1000,1414478,2,562,48403,4
12831,images/342/44/1060149.jpg,1000,1060149,0,739,34244,3
49862,images/335/18/220642.jpg,1000,220642,0,676,33518,0
5402,images/143/70/1228725.jpg,1000,1228725,0,681,14370,0
8905,images/084/69/1893020.jpg,1000,1893020,0,739,8469,3
2381,images/044/04/386301.jpg,1000,386301,0,666,4404,0
32298,images/542/55/2133052.jpg,1000,2133052,0,673,54255,0
47058,images/467/96/2168559.jpg,1000,2168559,0,676,46796,0
27846,images/411/78/1513508.jpg,1000,1513508,0,676,41178,0
15044,images/101/62/1278805.jpg,1000,1278805,0,681,10162,0
4219,images/009/21/1264689.jpg,1000,1264689,0,680,921,0
1749,images/344/92/1753058.jpg,1000,1753058,0,681,34492,0
38784,images/313/38/1420781.jpg,1000,1420781,0,681,31338,0
4572,images/541/84/1087639.jpg,1000,1087639,0,739,54184,3
26698,images/484/51/2247318.jpg,1000,2247318,2,582,48451,4
24553,images/322/65/911396.jpg,1000,911396,0,739,32265,3
12517,images/568/69/711585.jpg,1000,711585,0,681,56869,0
49705,images/271/49/615081.jpg,1000,615081,0,683,27149,0
35923,images/251/69/1860005.jpg,1000,1860005,2,571,25169,4
34299,images/038/31/430451.jpg,1000,430451,1,747,3831,2
1317,images/211/19/1686439.jpg,1000,1686439,0,681,21119,0
31239,images/604/92/986576.jpg,1000,986576,0,671,60492,0
27855,images/381/57/1395890.jpg,1000,1395890,2,564,38157,4
17669,images/065/05/1328345.jpg,1000,1328345,0,681,6505,0
34830,images/257/44/401408.jpg,1000,401408,0,671,25744,0
